animal_id,name,datetime,datetime2,found_location,intake_type,intake_condition,animal_type,sex_upon_intake,age_upon_intake,breed,color
A665228,*Guthrie,2013-10-15T13:39:00.000,2013-10-15T13:39:00.000,N Lamar And Ferguson in Austin (TX),Stray,Normal,Dog,Intact Male,7 months,Labrador Retriever Mix,Yellow
A665235,,2013-10-15T14:08:00.000,2013-10-15T14:08:00.000,Austin (TX),Owner Surrender,Nursing,Dog,Intact Female,1 month,Australian Kelpie Mix,Tricolor
A665236,,2013-10-15T14:08:00.000,2013-10-15T14:08:00.000,Austin (TX),Owner Surrender,Nursing,Dog,Intact Female,1 month,Australian Kelpie Mix,Tricolor
A665237,,2013-10-15T14:08:00.000,2013-10-15T14:08:00.000,Austin (TX),Owner Surrender,Nursing,Dog,Intact Male,1 month,Australian Kelpie Mix,Sable/White
A665238,,2013-10-15T14:08:00.000,2013-10-15T14:08:00.000,Austin (TX),Owner Surrender,Nursing,Dog,Intact Male,1 month,Australian Kelpie Mix,Sable/White
A665239,,2013-10-15T14:08:00.000,2013-10-15T14:08:00.000,Austin (TX),Owner Surrender,Nursing,Dog,Intact Male,1 month,Australian Kelpie Mix,Tricolor
A665240,,2013-10-15T14:08:00.000,2013-10-15T14:08:00.000,Austin (TX),Owner Surrender,Nursing,Dog,Intact Female,1 month,Australian Kelpie Mix,Sable/White
A665231,,2013-10-15T14:08:00.000,2013-10-15T14:08:00.000,Austin (TX),Owner Surrender,Nursing,Dog,Intact Male,1 month,Australian Kelpie Mix,Tricolor
A665232,,2013-10-15T14:08:00.000,2013-10-15T14:08:00.000,Austin (TX),Owner Surrender,Nursing,Dog,Intact Male,1 month,Australian Kelpie Mix,Tricolor
A665233,,2013-10-15T14:08:00.000,2013-10-15T14:08:00.000,Austin (TX),Owner Surrender,Nursing,Dog,Intact Female,1 month,Australian Kelpie Mix,Tricolor
A665230,Marley,2013-10-15T14:35:00.000,2013-10-15T14:35:00.000,7101 W. 71 Oak Hill Vet Clinic in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Labrador Retriever Mix,Yellow
A665234,Salsa,2013-10-15T14:42:00.000,2013-10-15T14:42:00.000,7500 S. Pleasant Valley in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Alaskan Husky Mix,White
A665241,*Leo,2013-10-15T14:51:00.000,2013-10-15T14:51:00.000,5106 Village Square in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Blue
A665244,Latte,2013-10-15T14:56:00.000,2013-10-15T14:56:00.000,Austin (TX),Euthanasia Request,Aged,Dog,Neutered Male,13 years,Miniature Poodle Mix,Brown
A665245,*Joey,2013-10-15T15:37:00.000,2013-10-15T15:37:00.000,Blake Manor And Burlson Manor in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Queensland Heeler Mix,Blue Tick/Black
A665246,Alex,2013-10-15T15:56:00.000,2013-10-15T15:56:00.000,6201 Sneed Cove in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby
A665247,,2013-10-15T16:06:00.000,2013-10-15T16:06:00.000,7737 Yaupon Dr. in Travis (TX),Wildlife,Sick,Other,Unknown,1 year,Skunk Mix,Black/White
A665249,Lady,2013-10-15T16:34:00.000,2013-10-15T16:34:00.000,1705 Frontier Valley 8208 in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Chihuahua Shorthair Mix,Tan/White
A665250,Sugar,2013-10-15T16:42:00.000,2013-10-15T16:42:00.000,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,6 months,Pit Bull Mix,White
A665251,Fayah,2013-10-15T16:42:00.000,2013-10-15T16:42:00.000,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,6 months,Pit Bull Mix,Brown/Tricolor
A665252,,2013-10-15T17:03:00.000,2013-10-15T17:03:00.000,Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A665254,,2013-10-15T17:09:00.000,2013-10-15T17:09:00.000,2321 E Cesar Chavez St in Austin (TX),Stray,Normal,Other,Unknown,1 year,Rabbit Sh,Black Brindle
A656760,Jessie,2013-10-15T17:10:00.000,2013-10-15T17:10:00.000,6607 Brodie Ln in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Labrador Retriever Mix,Chocolate
A665195,Bella,2013-10-15T17:25:00.000,2013-10-15T17:25:00.000,Austin (TX),Public Assist,Normal,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,Black/Tan
A665256,Jerry,2013-10-15T17:25:00.000,2013-10-15T17:25:00.000,Austin (TX),Owner Surrender,Sick,Cat,Neutered Male,1 year,Domestic Shorthair Mix,Orange Tabby/White
A665255,,2013-10-15T17:26:00.000,2013-10-15T17:26:00.000,715 8Th St in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat Mix,Brown
A662461,Wednesday,2013-10-15T17:48:00.000,2013-10-15T17:48:00.000,S 5Th St And Cardinal in Austin (TX),Stray,Normal,Dog,Spayed Female,2 years,Border Collie Mix,Black/White
A665258,*Birdie,2013-10-15T17:52:00.000,2013-10-15T17:52:00.000,7200 Barnsdale Way in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Snowshoe Mix,Seal Point
A665259,,2013-10-15T17:52:00.000,2013-10-15T17:52:00.000,7200 Barnsdale Way in Austin (TX),Stray,Normal,Cat,Intact Female,3 weeks,Domestic Shorthair Mix,White/Black
A665260,,2013-10-15T17:52:00.000,2013-10-15T17:52:00.000,7200 Barnsdale Way in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,White/Brown Tabby
A665261,Duke,2013-10-15T17:52:00.000,2013-10-15T17:52:00.000,7200 Barnsdale Way in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black Tabby
A665262,Prince,2013-10-15T17:52:00.000,2013-10-15T17:52:00.000,7200 Barnsdale Way in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Black/White
A665263,Max,2013-10-15T17:55:00.000,2013-10-15T17:55:00.000,Montopolis Dr/El Mirando St in Austin (TX),Stray,Injured,Dog,Intact Male,2 months,Labrador Retriever Mix,Black
A665268,,2013-10-15T18:08:00.000,2013-10-15T18:08:00.000,3711 Caldwell Ln in Travis (TX),Stray,Normal,Cat,Intact Female,5 months,Domestic Shorthair Mix,Brown Tabby
A665285,Tabby,2013-10-15T18:19:00.000,2013-10-15T18:19:00.000,4807 Airport Blvd in Austin (TX),Stray,Normal,Cat,Intact Female,5 months,Domestic Shorthair Mix,Torbie
A665274,Rusty,2013-10-15T18:32:00.000,2013-10-15T18:32:00.000,Mopac/Slaughter Ln in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,German Shepherd Mix,Brown
A665280,,2013-10-15T18:40:00.000,2013-10-15T18:40:00.000,911 Capitol Court in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Orange Tabby/White
A665283,*Rosie,2013-10-15T18:40:00.000,2013-10-15T18:40:00.000,911 Capitol Court in Austin (TX),Stray,Normal,Cat,Intact Female,2 months,Domestic Shorthair Mix,Torbie
A665284,Kurt,2013-10-15T18:40:00.000,2013-10-15T18:40:00.000,911 Capitol Court in Austin (TX),Stray,Normal,Cat,Intact Male,2 months,Domestic Shorthair Mix,Orange Tabby/White
A665277,Coco,2013-10-15T18:42:00.000,2013-10-15T18:42:00.000,Finsburys Dr/Lynnbrook Dr in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Rat Terrier Mix,Tricolor
A665278,,2013-10-15T18:49:00.000,2013-10-15T18:49:00.000,8220 West Highway 71 Lot 279A in Austin (TX),Stray,Normal,Cat,Intact Female,7 months,Domestic Shorthair Mix,Tortie
A665281,Marley,2013-10-15T18:52:00.000,2013-10-15T18:52:00.000,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,2 years,Labrador Retriever Mix,White
A665291,,2013-10-16T07:59:00.000,2013-10-16T07:59:00.000,North Ec Research Blvd in Austin (TX),Stray,Nursing,Cat,Unknown,0 years,Domestic Shorthair Mix,Gray
A665292,,2013-10-16T07:59:00.000,2013-10-16T07:59:00.000,North Ec Research Blvd in Austin (TX),Stray,Nursing,Cat,Intact Male,0 years,Domestic Shorthair Mix,Cream
A665293,*Shadow,2013-10-16T08:18:00.000,2013-10-16T08:18:00.000,4434 Frontier Trl in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Australian Kelpie Mix,Black
A665297,,2013-10-16T10:45:00.000,2013-10-16T10:45:00.000,6001 Perlita Dr in Austin (TX),Stray,Nursing,Cat,Intact Female,2 weeks,Domestic Medium Hair Mix,Blue
A665298,,2013-10-16T10:45:00.000,2013-10-16T10:45:00.000,6001 Perlita Dr in Austin (TX),Stray,Nursing,Cat,Intact Female,2 weeks,Domestic Medium Hair Mix,Blue
A665299,,2013-10-16T10:45:00.000,2013-10-16T10:45:00.000,6001 Perlita Dr in Austin (TX),Stray,Nursing,Cat,Intact Female,2 weeks,Domestic Medium Hair Mix,Blue
A665300,,2013-10-16T10:45:00.000,2013-10-16T10:45:00.000,6001 Perlita Dr in Austin (TX),Stray,Nursing,Cat,Intact Male,2 weeks,Domestic Medium Hair Mix,Blue
A664664,Izzy,2013-10-16T10:57:00.000,2013-10-16T10:57:00.000,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,6 years,Pug Mix,Fawn
A665302,Barrett,2013-10-16T11:08:00.000,2013-10-16T11:08:00.000,8600 Brodie Ln in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Rhod Ridgeback Mix,Red
A625400,Chuy,2013-10-16T11:08:00.000,2013-10-16T11:08:00.000,1709 Hwy 71 in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,White/Brown
A665303,,2013-10-16T11:19:00.000,2013-10-16T11:19:00.000,614 S 1St St in Austin (TX),Stray,Normal,Cat,Neutered Male,6 years,Domestic Medium Hair Mix,Black/White
A665304,Flynn,2013-10-16T11:23:00.000,2013-10-16T11:23:00.000,Orleans And Willima Cannon in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Newfoundland/Australian Cattle Dog,Black/White
A665305,Sailor,2013-10-16T11:40:00.000,2013-10-16T11:40:00.000,2401 Lakeshore in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair Mix,Brown Tabby
A665306,,2013-10-16T11:42:00.000,2013-10-16T11:42:00.000,Austin (TX),Stray,Injured,Cat,Intact Male,4 months,Domestic Shorthair Mix,Black/White
A665307,*Johnny,2013-10-16T11:42:00.000,2013-10-16T11:42:00.000,Cameron Rd/Blue Goose Rd in Austin (TX),Stray,Injured,Cat,Intact Male,4 months,Domestic Shorthair Mix,Brown Tabby/White
A665310,*So,2013-10-16T12:00:00.000,2013-10-16T12:00:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Tortie
A665311,*Piglet,2013-10-16T12:00:00.000,2013-10-16T12:00:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby
A665312,*Kanga,2013-10-16T12:00:00.000,2013-10-16T12:00:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Torbie
A665309,*Helio,2013-10-16T12:02:00.000,2013-10-16T12:02:00.000,8204 Colony Loop in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Australian Shepherd Mix,White/Orange
A665308,,2013-10-16T12:02:00.000,2013-10-16T12:02:00.000,8204 Colony Loop in Austin (TX),Stray,Normal,Dog,Intact Male,4 years,Toy Poodle Mix,White
A665313,Leeloo,2013-10-16T12:25:00.000,2013-10-16T12:25:00.000,Wideleaf Dr/Wideleaf Cv in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Brittany Mix,Chocolate/White
A665314,*Luke,2013-10-16T12:31:00.000,2013-10-16T12:31:00.000,2621 Ridgepoint Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Black
A664913,Duke,2013-10-16T12:32:00.000,2013-10-16T12:32:00.000,Travis (TX),Public Assist,Normal,Dog,Intact Male,1 year,Pit Bull Mix,Blue/White
A665315,,2013-10-16T12:46:00.000,2013-10-16T12:46:00.000,Travis (TX),Stray,Normal,Dog,Intact Female,1 year,Dachshund/Parson Russell Terrier,White/Blue Merle
A641317,*Grace,2013-10-16T13:11:00.000,2013-10-16T13:11:00.000,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,3 years,Collie Smooth/Golden Retriever,Red/White
A664815,Lady,2013-10-16T13:13:00.000,2013-10-16T13:13:00.000,7402 Crystalbrook in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair Mix,Tan/White
A665317,,2013-10-16T13:20:00.000,2013-10-16T13:20:00.000,2400 Nueces in Austin (TX),Wildlife,Normal,Other,Unknown,2 years,Bat Mix,Brown
A665318,*Hubert,2013-10-16T13:23:00.000,2013-10-16T13:23:00.000,Howard And Dessau in Pflugerville (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Medium Hair Mix,Brown Tabby/White
A665319,Oberon,2013-10-16T13:32:00.000,2013-10-16T13:32:00.000,Fairfield Dr/N Lamar Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Anatol Shepherd Mix,Tan/White
A665322,Damon,2013-10-16T14:04:00.000,2013-10-16T14:04:00.000,3351 Killingsworth Ln in Pflugerville (TX),Stray,Normal,Dog,Intact Male,3 years,Labrador Retriever,Chocolate
A665325,,2013-10-16T14:39:00.000,2013-10-16T14:39:00.000,Teri Rd/S Pleasant Valley Dr in Austin (TX),Stray,Sick,Dog,Intact Female,3 months,Pit Bull Mix,Black/White
A665326,*Sampson,2013-10-16T15:04:00.000,2013-10-16T15:04:00.000,7007 Brook Valley Circle in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,White/Brown Brindle
A665335,,2013-10-16T15:33:00.000,2013-10-16T15:33:00.000,2308 E Stassney Ln in Austin (TX),Stray,Normal,Dog,Intact Female,4 years,Chihuahua Shorthair Mix,White
A665257,Dillon,2013-10-16T15:37:00.000,2013-10-16T15:37:00.000,Austin (TX),Public Assist,Normal,Cat,Intact Female,7 months,Domestic Shorthair Mix,Black
A589272,Keishla,2013-10-16T15:39:00.000,2013-10-16T15:39:00.000,3717 N. Fm 620 in Travis (TX),Public Assist,Normal,Dog,Spayed Female,5 years,Pit Bull Mix,Brown Brindle/White
A665342,Bleu,2013-10-16T15:42:00.000,2013-10-16T15:42:00.000,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,5 months,Chesa Bay Retr Mix,Chocolate/White
A665341,,2013-10-16T15:46:00.000,2013-10-16T15:46:00.000,1100 Mearns Meadow in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Dachshund Mix,Red
A665343,Habanero,2013-10-16T15:46:00.000,2013-10-16T15:46:00.000,1100 Mearns Meadow in Austin (TX),Stray,Normal,Dog,Neutered Male,4 months,Dachshund Mix,Red
A665344,Ginger,2013-10-16T15:46:00.000,2013-10-16T15:46:00.000,1100 Mearns Meadow in Austin (TX),Stray,Normal,Dog,Intact Female,4 years,Chihuahua Shorthair Mix,Red/White
A665348,,2013-10-16T16:04:00.000,2013-10-16T16:04:00.000,9003 Wellesley in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Torbie
A655661,Maxi,2013-10-16T16:25:00.000,2013-10-16T16:25:00.000,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,6 months,Boxer Mix,Brown/White
A663889,Bejon,2013-10-16T16:29:00.000,2013-10-16T16:29:00.000,E Oltorf St/Burleson Rd in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Labrador Retriever/Beauceron,Black/Tan
A665351,,2013-10-16T16:37:00.000,2013-10-16T16:37:00.000,W Slaughter Ln/S Congress Ave in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Australian Cattle Dog Mix,White/Red Merle
A665352,,2013-10-16T16:37:00.000,2013-10-16T16:37:00.000,W Slaughter Ln/S Congress Ave in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Port Water Dog Mix,Black/Gray
A665350,Cashew,2013-10-16T17:04:00.000,2013-10-16T17:04:00.000,14516 Spearmint Tea Trl in Pflugerville (TX),Stray,Normal,Dog,Spayed Female,1 year,American Bulldog Mix,White/Black
A665354,Eric,2013-10-16T17:12:00.000,2013-10-16T17:12:00.000,6201 Sneed Cv in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Torbie
A665355,,2013-10-16T17:17:00.000,2013-10-16T17:17:00.000,7000 Areis Ln in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Collie Smooth Mix,Black/White
A665356,,2013-10-16T17:17:00.000,2013-10-16T17:17:00.000,6407 Springdale in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Yorkshire Terrier/Cairn Terrier,Tan/White
A665357,The Admiral,2013-10-16T17:30:00.000,2013-10-16T17:30:00.000,7112 Ed Bluestein Blvd in Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Redbone Hound/Labrador Retriever,Red/White
A665358,Bevo,2013-10-16T17:30:00.000,2013-10-16T17:30:00.000,7112 Ed Bluestein Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Redbone Hound/Labrador Retriever,Brown/White
A665365,Mariposa,2013-10-16T17:39:00.000,2013-10-16T17:39:00.000,5113 Park At Woodland Dr in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Jack Russell Terrier Mix,White
A665361,*Jock,2013-10-16T17:48:00.000,2013-10-16T17:48:00.000,911 Capitol Ct in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby
A665362,*Jezzy,2013-10-16T17:48:00.000,2013-10-16T17:48:00.000,911 Capitol Ct in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby
A665366,,2013-10-16T17:56:00.000,2013-10-16T17:56:00.000,Austin (TX),Stray,Normal,Dog,Intact Female,1 week,Labrador Retriever Mix,Cream
A665367,,2013-10-16T17:56:00.000,2013-10-16T17:56:00.000,Austin (TX),Stray,Normal,Dog,Intact Female,1 week,Labrador Retriever Mix,Cream
A665368,,2013-10-16T17:56:00.000,2013-10-16T17:56:00.000,Austin (TX),Stray,Normal,Dog,Intact Female,1 week,Labrador Retriever Mix,Cream
A665369,,2013-10-16T17:56:00.000,2013-10-16T17:56:00.000,Austin (TX),Stray,Normal,Dog,Intact Male,1 week,Labrador Retriever Mix,Cream
A665370,,2013-10-16T17:56:00.000,2013-10-16T17:56:00.000,Austin (TX),Stray,Normal,Dog,Intact Male,1 week,Labrador Retriever Mix,Sable
A665371,,2013-10-16T17:56:00.000,2013-10-16T17:56:00.000,Austin (TX),Stray,Normal,Dog,Intact Female,1 week,Labrador Retriever Mix,Black/White
A665372,,2013-10-16T17:56:00.000,2013-10-16T17:56:00.000,Austin (TX),Stray,Normal,Dog,Intact Female,1 week,Labrador Retriever Mix,Black/White
A665373,,2013-10-16T17:56:00.000,2013-10-16T17:56:00.000,Austin (TX),Stray,Normal,Dog,Intact Male,1 week,Labrador Retriever Mix,Black/White
A665374,*Nelson,2013-10-16T18:17:00.000,2013-10-16T18:17:00.000,13400 Vizquel Loop in Austin (TX),Stray,Normal,Dog,Neutered Male,3 years,American Bulldog Mix,Brown Brindle/White
A665376,,2013-10-16T19:08:00.000,2013-10-16T19:08:00.000,Travy Lynn in Austin (TX),Stray,Injured,Dog,Neutered Male,8 years,Chihuahua Shorthair Mix,Tan/White
A661788,Taz,2013-10-16T21:37:00.000,2013-10-16T21:37:00.000,7400 Geneva in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Staffordshire Mix,Black/White
A661789,Tank,2013-10-16T21:37:00.000,2013-10-16T21:37:00.000,7400 Geneva in Austin (TX),Stray,Normal,Dog,Neutered Male,2 years,Pit Bull Mix,Brown/White
A664943,*Leo,2013-10-17T11:05:00.000,2013-10-17T11:05:00.000,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3 years,Labrador Retriever Mix,Black
A665383,Indica,2013-10-17T11:22:00.000,2013-10-17T11:22:00.000,Westgate Blvd And Brodie Ln in Austin (TX),Stray,Normal,Dog,Intact Female,3 months,German Shepherd Mix,Black/Tan
A665386,,2013-10-17T11:31:00.000,2013-10-17T11:31:00.000,5200 Woodland Oaks Ct in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,Chihuahua Shorthair/Rat Terrier,White/Black
A665385,Oliver,2013-10-17T11:31:00.000,2013-10-17T11:31:00.000,5200 Woodland Oaks Ct in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Miniature Poodle Mix,Gray
A655608,Neron,2013-10-17T11:41:00.000,2013-10-17T11:41:00.000,Austin (TX),Public Assist,Normal,Dog,Neutered Male,5 years,Chihuahua Shorthair Mix,Blue/Cream
A665387,,2013-10-17T11:47:00.000,2013-10-17T11:47:00.000,Austin (TX),Stray,Normal,Cat,Intact Female,2 weeks,Domestic Shorthair Mix,Tortie
A665388,,2013-10-17T11:47:00.000,2013-10-17T11:47:00.000,Austin (TX),Stray,Normal,Cat,Intact Male,2 weeks,Domestic Shorthair Mix,Cream Tabby
A665391,*Maybelle,2013-10-17T12:26:00.000,2013-10-17T12:26:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Blue Tabby/White
A665394,*Juno,2013-10-17T12:26:00.000,2013-10-17T12:26:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,9 months,Domestic Shorthair Mix,Brown Tabby/White
A665395,*Hawkeye,2013-10-17T12:26:00.000,2013-10-17T12:26:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,6 months,Domestic Shorthair Mix,White/Black
A665396,*Trapperjohn,2013-10-17T12:26:00.000,2013-10-17T12:26:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,6 months,Domestic Shorthair Mix,Brown Tabby/White
A665397,*Betty,2013-10-17T12:26:00.000,2013-10-17T12:26:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Blue
A665398,Haven,2013-10-17T12:26:00.000,2013-10-17T12:26:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,White/Blue
A665399,*Barney,2013-10-17T12:26:00.000,2013-10-17T12:26:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue
A665400,*Freddie,2013-10-17T12:26:00.000,2013-10-17T12:26:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue Tabby
A665401,*Bam Bam,2013-10-17T12:26:00.000,2013-10-17T12:26:00.000,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue Tabby/White
A665392,Boo,2013-10-17T12:35:00.000,2013-10-17T12:35:00.000,Piedras Blanco in Austin (TX),Stray,Other,Cat,Intact Female,4 weeks,Domestic Longhair Mix,Black
A665406,Pumpkin,2013-10-17T12:35:00.000,2013-10-17T12:35:00.000,Piedras Blanco in Austin (TX),Stray,Other,Cat,Intact Female,4 weeks,Domestic Longhair Mix,Black
A665407,Candy,2013-10-17T12:35:00.000,2013-10-17T12:35:00.000,Piedras Blanco in Austin (TX),Stray,Other,Cat,Intact Female,4 weeks,Domestic Longhair Mix,Black
A665408,Trick,2013-10-17T12:35:00.000,2013-10-17T12:35:00.000,Piedras Blanco in Austin (TX),Stray,Other,Cat,Intact Female,4 weeks,Domestic Longhair Mix,Black
A665409,Treat,2013-10-17T12:35:00.000,2013-10-17T12:35:00.000,Piedras Blanco in Austin (TX),Stray,Other,Cat,Intact Female,4 weeks,Domestic Longhair Mix,Black
A665393,Maddie,2013-10-17T12:42:00.000,2013-10-17T12:42:00.000,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,4 years,Domestic Medium Hair Mix,Blue Tabby/White
A652387,Rocky,2013-10-17T12:43:00.000,2013-10-17T12:43:00.000,1148 Mason in Austin (TX),Stray,Normal,Dog,Intact Male,5 years,Cardigan Welsh Corgi/Pit Bull,Tan/White
A568980,Polly,2013-10-17T13:12:00.000,2013-10-17T13:12:00.000,904 E Braker Ln in Austin (TX),Stray,Normal,Dog,Spayed Female,9 years,Blue Lacy Mix,Tan
A665404,Bella,2013-10-17T13:12:00.000,2013-10-17T13:12:00.000,904 E Braker Ln in Austin (TX),Stray,Normal,Dog,Spayed Female,4 years,Boxer Mix,Brown/White
A665403,Spark,2013-10-17T13:18:00.000,2013-10-17T13:18:00.000,2308 Dove Springs in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Chihuahua Shorthair Mix,Yellow
A665405,Max,2013-10-17T13:33:00.000,2013-10-17T13:33:00.000,Spicewood Springs And 183 in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Labrador Retriever Mix,Black/White
A652505,Sheba,2013-10-17T14:10:00.000,2013-10-17T14:10:00.000,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Pit Bull Mix,White/Black
